delay_us,p1
0.0,0.994140625
42.857142857142854,0.8740234375
85.71428571428571,0.7431640625
128.57142857142856,0.681640625
171.42857142857142,0.57421875
214.28571428571428,0.5234375
257.1428571428571,0.4541015625
300.0,0.3974609375
342.85714285714283,0.3818359375
385.71428571428567,0.3037109375
428.57142857142856,0.265625
471.4285714285714,0.2529296875
514.2857142857142,0.216796875
557.1428571428571,0.2001953125
600.0,0.16
